stimulus,word_index,word_index_in_sentence,word_id,word,sentence_index,sentence_id,sentence,average_TRT
ins_humanrights_2_page_1,1,1,ins_humanrights_2_page_1_1,universală,0,ins_humanrights_2_page_1_0,Declarația universală a drepturilor omului - Preambul,369.25
ins_humanrights_2_page_1,2,2,ins_humanrights_2_page_1_2,a,0,ins_humanrights_2_page_1_0,Declarația universală a drepturilor omului - Preambul,32.25
ins_humanrights_2_page_1,3,3,ins_humanrights_2_page_1_3,drepturilor,0,ins_humanrights_2_page_1_0,Declarația universală a drepturilor omului - Preambul,355.5
ins_humanrights_2_page_1,4,4,ins_humanrights_2_page_1_4,omului,0,ins_humanrights_2_page_1_0,Declarația universală a drepturilor omului - Preambul,140.0
ins_humanrights_2_page_1,5,5,ins_humanrights_2_page_1_5,-,0,ins_humanrights_2_page_1_0,Declarația universală a drepturilor omului - Preambul,0.0
ins_humanrights_2_page_1,6,6,ins_humanrights_2_page_1_6,Preambul,0,ins_humanrights_2_page_1_0,Declarația universală a drepturilor omului - Preambul,264.5
ins_humanrights_2_page_1,7,0,ins_humanrights_2_page_1_7,Considerând,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",264.75
ins_humanrights_2_page_1,8,1,ins_humanrights_2_page_1_8,că,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",0.0
ins_humanrights_2_page_1,9,2,ins_humanrights_2_page_1_9,recunoașterea,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",362.25
ins_humanrights_2_page_1,10,3,ins_humanrights_2_page_1_10,demnității,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",363.75
ins_humanrights_2_page_1,11,4,ins_humanrights_2_page_1_11,inerente,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",722.75
ins_humanrights_2_page_1,12,5,ins_humanrights_2_page_1_12,tuturor,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",379.5
ins_humanrights_2_page_1,13,6,ins_humanrights_2_page_1_13,membrilor,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",373.25
ins_humanrights_2_page_1,14,7,ins_humanrights_2_page_1_14,familiei,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",429.25
ins_humanrights_2_page_1,15,8,ins_humanrights_2_page_1_15,umane,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",104.25
ins_humanrights_2_page_1,16,9,ins_humanrights_2_page_1_16,și,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",0.0
ins_humanrights_2_page_1,17,10,ins_humanrights_2_page_1_17,a,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",59.5
ins_humanrights_2_page_1,18,11,ins_humanrights_2_page_1_18,drepturilor,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",373.75
ins_humanrights_2_page_1,19,12,ins_humanrights_2_page_1_19,lor,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",294.0
ins_humanrights_2_page_1,20,13,ins_humanrights_2_page_1_20,egale,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",348.75
ins_humanrights_2_page_1,21,14,ins_humanrights_2_page_1_21,și,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",0.0
ins_humanrights_2_page_1,22,15,ins_humanrights_2_page_1_22,inalienabile,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",1006.75
ins_humanrights_2_page_1,23,16,ins_humanrights_2_page_1_23,constituie,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",396.75
ins_humanrights_2_page_1,24,17,ins_humanrights_2_page_1_24,fundamentul,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",460.5
ins_humanrights_2_page_1,25,18,ins_humanrights_2_page_1_25,"libertății,",1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",281.25
ins_humanrights_2_page_1,26,19,ins_humanrights_2_page_1_26,dreptății,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",355.0
ins_humanrights_2_page_1,27,20,ins_humanrights_2_page_1_27,și,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",104.75
ins_humanrights_2_page_1,28,21,ins_humanrights_2_page_1_28,păcii,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",303.25
ins_humanrights_2_page_1,29,22,ins_humanrights_2_page_1_29,în,1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",45.75
ins_humanrights_2_page_1,30,23,ins_humanrights_2_page_1_30,"lume,",1,ins_humanrights_2_page_1_1,"Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,",0.0
ins_humanrights_2_page_2,0,0,ins_humanrights_2_page_2_0,Considerând,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",331.0
ins_humanrights_2_page_2,1,1,ins_humanrights_2_page_2_1,că,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",129.0
ins_humanrights_2_page_2,2,2,ins_humanrights_2_page_2_2,ignorarea,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",321.5
ins_humanrights_2_page_2,3,3,ins_humanrights_2_page_2_3,și,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",85.25
ins_humanrights_2_page_2,4,4,ins_humanrights_2_page_2_4,disprețuirea,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",749.5
ins_humanrights_2_page_2,5,5,ins_humanrights_2_page_2_5,drepturilor,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",633.5
ins_humanrights_2_page_2,6,6,ins_humanrights_2_page_2_6,omului,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",278.25
ins_humanrights_2_page_2,7,7,ins_humanrights_2_page_2_7,au,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",0.0
ins_humanrights_2_page_2,8,8,ins_humanrights_2_page_2_8,dus,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",313.25
ins_humanrights_2_page_2,9,9,ins_humanrights_2_page_2_9,la,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",153.75
ins_humanrights_2_page_2,10,10,ins_humanrights_2_page_2_10,acte,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",314.75
ins_humanrights_2_page_2,11,11,ins_humanrights_2_page_2_11,de,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",0.0
ins_humanrights_2_page_2,12,12,ins_humanrights_2_page_2_12,barbarie,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",476.75
ins_humanrights_2_page_2,13,13,ins_humanrights_2_page_2_13,care,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",387.75
ins_humanrights_2_page_2,14,14,ins_humanrights_2_page_2_14,revoltă,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",473.0
ins_humanrights_2_page_2,15,15,ins_humanrights_2_page_2_15,conștiința,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",588.75
ins_humanrights_2_page_2,16,16,ins_humanrights_2_page_2_16,omenirii,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",478.25
ins_humanrights_2_page_2,17,17,ins_humanrights_2_page_2_17,și,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",42.0
ins_humanrights_2_page_2,18,18,ins_humanrights_2_page_2_18,că,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",183.25
ins_humanrights_2_page_2,19,19,ins_humanrights_2_page_2_19,făurirea,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",668.25
ins_humanrights_2_page_2,20,20,ins_humanrights_2_page_2_20,unei,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",421.75
ins_humanrights_2_page_2,21,21,ins_humanrights_2_page_2_21,lumi,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",350.25
ins_humanrights_2_page_2,22,22,ins_humanrights_2_page_2_22,în,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",102.0
ins_humanrights_2_page_2,23,23,ins_humanrights_2_page_2_23,care,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",0.0
ins_humanrights_2_page_2,24,24,ins_humanrights_2_page_2_24,ființele,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",486.0
ins_humanrights_2_page_2,25,25,ins_humanrights_2_page_2_25,umane,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",241.0
ins_humanrights_2_page_2,26,26,ins_humanrights_2_page_2_26,se,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",63.0
ins_humanrights_2_page_2,27,27,ins_humanrights_2_page_2_27,vor,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",122.0
ins_humanrights_2_page_2,28,28,ins_humanrights_2_page_2_28,bucura,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",133.25
ins_humanrights_2_page_2,29,29,ins_humanrights_2_page_2_29,de,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",45.0
ins_humanrights_2_page_2,30,30,ins_humanrights_2_page_2_30,libertatea,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",455.5
ins_humanrights_2_page_2,31,31,ins_humanrights_2_page_2_31,cuvântului,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",321.25
ins_humanrights_2_page_2,32,32,ins_humanrights_2_page_2_32,și,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",0.0
ins_humanrights_2_page_2,33,33,ins_humanrights_2_page_2_33,a,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",43.75
ins_humanrights_2_page_2,34,34,ins_humanrights_2_page_2_34,convingerilor,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",954.5
ins_humanrights_2_page_2,35,35,ins_humanrights_2_page_2_35,și,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",271.0
ins_humanrights_2_page_2,36,36,ins_humanrights_2_page_2_36,vor,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",390.25
ins_humanrights_2_page_2,37,37,ins_humanrights_2_page_2_37,fi,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",0.0
ins_humanrights_2_page_2,38,38,ins_humanrights_2_page_2_38,eliberate,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",406.75
ins_humanrights_2_page_2,39,39,ins_humanrights_2_page_2_39,de,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",0.0
ins_humanrights_2_page_2,40,40,ins_humanrights_2_page_2_40,teamă,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",163.25
ins_humanrights_2_page_2,41,41,ins_humanrights_2_page_2_41,și,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",37.0
ins_humanrights_2_page_2,42,42,ins_humanrights_2_page_2_42,mizerie,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",281.0
ins_humanrights_2_page_2,43,43,ins_humanrights_2_page_2_43,a,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",0.0
ins_humanrights_2_page_2,44,44,ins_humanrights_2_page_2_44,fost,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",288.5
ins_humanrights_2_page_2,45,45,ins_humanrights_2_page_2_45,proclamată,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",334.0
ins_humanrights_2_page_2,46,46,ins_humanrights_2_page_2_46,drept,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",321.75
ins_humanrights_2_page_2,47,47,ins_humanrights_2_page_2_47,cea,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",90.5
ins_humanrights_2_page_2,48,48,ins_humanrights_2_page_2_48,mai,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",51.75
ins_humanrights_2_page_2,49,49,ins_humanrights_2_page_2_49,înaltă,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",120.75
ins_humanrights_2_page_2,50,50,ins_humanrights_2_page_2_50,aspirație,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",279.5
ins_humanrights_2_page_2,51,51,ins_humanrights_2_page_2_51,a,0,ins_humanrights_2_page_2_0,"Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,",0.0
